26.746475	26.746475	3.746475	-3.253525	-8.253525	-10.253525	-33.253525	-25.253525	20.746475	1.746475	-38.253525	-38.253525	-62.253525	-60.253525	-48.253525	-31.253525	-42.253525	-50.253525	-64.253525	-52.253525	-43.253525	-36.253525	-51.253525	-61.253525	-72.253525	-62.253525	-69.253525	-82.253525	-64.253525	-77.253525	-98.253525	-102.253525	-90.253525	-108.253525	-111.253525	-108.253525	-110.253525	-110.253525	-107.253525	-118.253525	-143.253525	-141.253525	-135.253525	-134.253525	-121.253525	-120.253525	-131.253525	-142.253525	-159.253525	-148.253525	-132.253525	-108.253525	-91.253525	-82.253525	-88.253525	-93.253525	-113.253525	-103.253525	-105.253525	-102.253525	-82.253525	-72.253525	-64.253525	-70.253525	-69.253525	-73.253525	-73.253525	-64.253525	-52.253525	-53.253525	-31.253525	-31.253525	-50.253525	-44.253525	-28.253525	-42.253525	-67.253525	-48.253525	-18.253525	-31.253525	-76.253525	-50.253525	-64.253525	-79.253525	-78.253525	-116.253525	-109.253525	-103.253525	-82.253525	-98.253525	-88.253525	-103.253525	-109.253525	-102.253525	-80.253525	-61.253525	-6.253525	-23.253525	-22.253525	-26.253525	-21.253525	-15.253525	-2.253525	5.746475	-16.253525	-26.253525	-0.253525	25.746475	45.746475	62.746475	63.746475	73.746475	8.746475	22.746475	50.746475	72.746475	80.746475	66.746475	57.746475	41.746475	16.746475	42.746475	52.746475	71.746475	80.746475	65.746475	33.746475	2.746475	38.746475	32.746475	41.746475	51.746475	64.746475	65.746475	77.746475	73.746475	79.746475	86.746475	74.746475	76.746475	75.746475	76.746475	91.746475	98.746475	75.746475	64.746475	55.746475	42.746475	29.746475	19.746475	18.746475	24.746475	67.746475	44.746475	9.746475	-24.253525	-36.253525	-29.253525	-7.253525	15.746475	-34.253525	-49.253525	-91.253525	-108.253525	-88.253525	-81.253525	-104.253525	-103.253525	-102.253525	-88.253525	-72.253525	-32.253525	-9.253525	2.746475	33.746475	14.746475	1.746475	-2.253525	30.746475	42.746475	43.746475	38.746475	31.746475	33.746475	31.746475	28.746475	26.746475	25.746475	10.746475	
29.746475	13.746475	5.746475	-5.253525	-3.253525	-2.253525	-19.253525	-30.253525	31.746475	28.746475	-1.253525	-39.253525	-46.253525	-61.253525	-45.253525	-17.253525	-38.253525	-55.253525	-55.253525	-71.253525	-53.253525	-56.253525	-60.253525	-71.253525	-74.253525	-60.253525	-57.253525	-66.253525	-68.253525	-92.253525	-98.253525	-112.253525	-133.253525	-123.253525	-121.253525	-110.253525	-109.253525	-123.253525	-124.253525	-135.253525	-131.253525	-125.253525	-138.253525	-124.253525	-114.253525	-110.253525	-125.253525	-129.253525	-162.253525	-152.253525	-140.253525	-111.253525	-93.253525	-83.253525	-73.253525	-80.253525	-128.253525	-123.253525	-121.253525	-114.253525	-84.253525	-75.253525	-68.253525	-57.253525	-86.253525	-60.253525	-65.253525	-56.253525	-44.253525	-28.253525	-17.253525	-9.253525	-22.253525	-16.253525	-30.253525	-73.253525	-83.253525	-64.253525	-36.253525	-38.253525	-90.253525	-76.253525	-69.253525	-95.253525	-94.253525	-116.253525	-123.253525	-104.253525	-95.253525	-94.253525	-84.253525	-96.253525	-107.253525	-88.253525	-69.253525	-45.253525	-28.253525	-17.253525	-15.253525	-24.253525	-32.253525	-29.253525	-8.253525	9.746475	18.746475	14.746475	24.746475	48.746475	53.746475	80.746475	80.746475	96.746475	37.746475	45.746475	40.746475	67.746475	70.746475	70.746475	70.746475	56.746475	-35.253525	-13.253525	22.746475	58.746475	79.746475	91.746475	79.746475	63.746475	34.746475	44.746475	55.746475	67.746475	65.746475	72.746475	69.746475	51.746475	56.746475	70.746475	60.746475	58.746475	55.746475	57.746475	74.746475	82.746475	81.746475	74.746475	68.746475	55.746475	42.746475	43.746475	46.746475	64.746475	65.746475	45.746475	5.746475	-14.253525	-37.253525	-43.253525	-36.253525	-16.253525	-30.253525	-57.253525	-84.253525	-105.253525	-96.253525	-81.253525	-97.253525	-87.253525	-100.253525	-98.253525	-70.253525	-44.253525	-36.253525	-23.253525	3.746475	-11.253525	-18.253525	-10.253525	10.746475	38.746475	25.746475	34.746475	32.746475	28.746475	32.746475	26.746475	34.746475	32.746475	44.746475	
17.746475	15.746475	-8.253525	-5.253525	12.746475	5.746475	3.746475	-1.253525	31.746475	26.746475	-4.253525	-37.253525	-54.253525	-60.253525	-59.253525	-54.253525	-24.253525	-39.253525	-75.253525	-78.253525	-73.253525	-51.253525	-54.253525	-62.253525	-56.253525	-43.253525	-52.253525	-50.253525	-79.253525	-103.253525	-135.253525	-138.253525	-121.253525	-125.253525	-112.253525	-119.253525	-103.253525	-112.253525	-127.253525	-142.253525	-122.253525	-120.253525	-136.253525	-132.253525	-104.253525	-112.253525	-109.253525	-118.253525	-174.253525	-161.253525	-135.253525	-105.253525	-73.253525	-65.253525	-82.253525	-87.253525	-135.253525	-134.253525	-118.253525	-98.253525	-76.253525	-54.253525	-59.253525	-36.253525	-55.253525	-46.253525	-48.253525	-39.253525	-23.253525	-10.253525	-22.253525	-27.253525	-2.253525	-4.253525	-2.253525	-41.253525	-45.253525	-56.253525	-46.253525	-35.253525	-87.253525	-84.253525	-75.253525	-102.253525	-117.253525	-118.253525	-107.253525	-101.253525	-78.253525	-72.253525	-72.253525	-82.253525	-86.253525	-81.253525	-63.253525	-36.253525	-21.253525	-19.253525	-32.253525	-47.253525	-44.253525	-33.253525	-11.253525	3.746475	68.746475	69.746475	64.746475	48.746475	46.746475	49.746475	41.746475	36.746475	92.746475	87.746475	84.746475	75.746475	78.746475	92.746475	78.746475	76.746475	-6.253525	-0.253525	21.746475	43.746475	71.746475	85.746475	81.746475	65.746475	59.746475	57.746475	68.746475	80.746475	85.746475	72.746475	52.746475	49.746475	58.746475	62.746475	62.746475	65.746475	46.746475	50.746475	66.746475	67.746475	64.746475	70.746475	62.746475	54.746475	44.746475	43.746475	51.746475	66.746475	38.746475	32.746475	10.746475	-8.253525	-11.253525	-16.253525	-23.253525	-24.253525	-48.253525	-63.253525	-86.253525	-92.253525	-101.253525	-94.253525	-101.253525	-118.253525	-93.253525	-89.253525	-60.253525	-46.253525	-34.253525	-24.253525	-24.253525	-10.253525	-9.253525	-15.253525	20.746475	33.746475	19.746475	31.746475	42.746475	39.746475	17.746475	31.746475	11.746475	23.746475	36.746475	
19.746475	14.746475	-13.253525	-6.253525	0.746475	5.746475	-9.253525	-16.253525	11.746475	6.746475	-4.253525	-28.253525	-30.253525	-53.253525	-62.253525	-83.253525	-4.253525	-44.253525	-64.253525	-86.253525	-90.253525	-63.253525	-70.253525	-76.253525	-39.253525	-28.253525	-41.253525	-66.253525	-81.253525	-118.253525	-136.253525	-136.253525	-126.253525	-122.253525	-111.253525	-119.253525	-104.253525	-110.253525	-128.253525	-159.253525	-113.253525	-132.253525	-133.253525	-126.253525	-111.253525	-107.253525	-114.253525	-123.253525	-162.253525	-152.253525	-130.253525	-98.253525	-65.253525	-72.253525	-92.253525	-97.253525	-121.253525	-121.253525	-104.253525	-84.253525	-62.253525	-52.253525	-46.253525	-37.253525	-24.253525	-26.253525	-24.253525	-23.253525	-9.253525	-7.253525	-35.253525	-39.253525	-16.253525	16.746475	5.746475	9.746475	-3.253525	-25.253525	-54.253525	-70.253525	-88.253525	-86.253525	-61.253525	-76.253525	-100.253525	-119.253525	-113.253525	-105.253525	-54.253525	-64.253525	-61.253525	-58.253525	-76.253525	-85.253525	-77.253525	-65.253525	-21.253525	-25.253525	-35.253525	-50.253525	-42.253525	-29.253525	-5.253525	10.746475	65.746475	66.746475	53.746475	50.746475	47.746475	46.746475	40.746475	39.746475	73.746475	70.746475	87.746475	89.746475	95.746475	93.746475	60.746475	52.746475	44.746475	39.746475	35.746475	43.746475	71.746475	66.746475	63.746475	44.746475	72.746475	68.746475	80.746475	75.746475	81.746475	82.746475	61.746475	55.746475	84.746475	85.746475	76.746475	75.746475	59.746475	48.746475	77.746475	65.746475	54.746475	54.746475	48.746475	37.746475	24.746475	25.746475	33.746475	36.746475	22.746475	26.746475	18.746475	1.746475	3.746475	-18.253525	-24.253525	-33.253525	-46.253525	-75.253525	-89.253525	-114.253525	-105.253525	-96.253525	-114.253525	-141.253525	-86.253525	-79.253525	-60.253525	-58.253525	-43.253525	-29.253525	-19.253525	-11.253525	11.746475	5.746475	30.746475	42.746475	41.746475	42.746475	48.746475	41.746475	42.746475	40.746475	37.746475	34.746475	33.746475	
33.746475	11.746475	4.746475	12.746475	11.746475	21.746475	7.746475	-11.253525	-10.253525	-9.253525	-2.253525	-23.253525	-40.253525	-48.253525	-72.253525	-57.253525	-27.253525	-53.253525	-87.253525	-95.253525	-71.253525	-69.253525	-85.253525	-92.253525	-38.253525	-41.253525	-49.253525	-57.253525	-85.253525	-104.253525	-105.253525	-116.253525	-117.253525	-132.253525	-135.253525	-126.253525	-125.253525	-123.253525	-140.253525	-158.253525	-127.253525	-132.253525	-148.253525	-133.253525	-113.253525	-108.253525	-122.253525	-129.253525	-135.253525	-122.253525	-110.253525	-86.253525	-64.253525	-68.253525	-90.253525	-113.253525	-109.253525	-107.253525	-100.253525	-93.253525	-71.253525	-62.253525	-39.253525	-36.253525	-19.253525	-18.253525	-19.253525	-20.253525	-7.253525	-10.253525	-27.253525	-26.253525	-9.253525	2.746475	17.746475	30.746475	3.746475	-26.253525	-60.253525	-82.253525	-61.253525	-52.253525	-38.253525	-63.253525	-104.253525	-124.253525	-120.253525	-116.253525	-60.253525	-66.253525	-52.253525	-51.253525	-67.253525	-71.253525	-82.253525	-66.253525	-18.253525	-42.253525	-40.253525	-50.253525	-43.253525	-25.253525	7.746475	23.746475	23.746475	33.746475	33.746475	45.746475	53.746475	57.746475	68.746475	72.746475	55.746475	50.746475	78.746475	79.746475	82.746475	78.746475	44.746475	27.746475	53.746475	47.746475	46.746475	43.746475	55.746475	52.746475	60.746475	55.746475	69.746475	63.746475	72.746475	85.746475	86.746475	90.746475	80.746475	63.746475	90.746475	90.746475	78.746475	80.746475	74.746475	77.746475	83.746475	73.746475	66.746475	66.746475	57.746475	45.746475	35.746475	24.746475	25.746475	30.746475	32.746475	23.746475	15.746475	-2.253525	-17.253525	-41.253525	-50.253525	-57.253525	-35.253525	-67.253525	-97.253525	-106.253525	-99.253525	-88.253525	-115.253525	-128.253525	-88.253525	-87.253525	-75.253525	-70.253525	-56.253525	-35.253525	-18.253525	-11.253525	4.746475	15.746475	41.746475	48.746475	60.746475	59.746475	55.746475	44.746475	71.746475	79.746475	64.746475	75.746475	75.746475	
67.746475	45.746475	24.746475	14.746475	17.746475	39.746475	-2.253525	-11.253525	-14.253525	-12.253525	-17.253525	-22.253525	-25.253525	-53.253525	-62.253525	-61.253525	-29.253525	-48.253525	-53.253525	-73.253525	-63.253525	-75.253525	-108.253525	-130.253525	-59.253525	-68.253525	-61.253525	-65.253525	-94.253525	-99.253525	-97.253525	-95.253525	-124.253525	-128.253525	-134.253525	-123.253525	-119.253525	-121.253525	-136.253525	-150.253525	-144.253525	-149.253525	-149.253525	-138.253525	-129.253525	-125.253525	-144.253525	-153.253525	-121.253525	-107.253525	-97.253525	-65.253525	-55.253525	-72.253525	-100.253525	-127.253525	-86.253525	-82.253525	-85.253525	-78.253525	-67.253525	-56.253525	-48.253525	-54.253525	-35.253525	-25.253525	-25.253525	-17.253525	-20.253525	-1.253525	-1.253525	2.746475	6.746475	4.746475	7.746475	16.746475	-11.253525	-27.253525	-44.253525	-58.253525	-26.253525	-16.253525	-11.253525	-47.253525	-72.253525	-107.253525	-113.253525	-105.253525	-72.253525	-88.253525	-54.253525	-46.253525	-49.253525	-66.253525	-91.253525	-81.253525	-32.253525	-41.253525	-52.253525	-48.253525	-45.253525	-25.253525	7.746475	29.746475	16.746475	28.746475	37.746475	49.746475	60.746475	64.746475	72.746475	90.746475	57.746475	53.746475	52.746475	64.746475	65.746475	62.746475	46.746475	33.746475	55.746475	51.746475	47.746475	44.746475	43.746475	39.746475	35.746475	29.746475	46.746475	53.746475	62.746475	73.746475	87.746475	87.746475	82.746475	78.746475	90.746475	89.746475	80.746475	80.746475	92.746475	80.746475	83.746475	83.746475	81.746475	73.746475	63.746475	56.746475	48.746475	31.746475	31.746475	51.746475	37.746475	25.746475	14.746475	-5.253525	-10.253525	-29.253525	-39.253525	-31.253525	-17.253525	-52.253525	-94.253525	-101.253525	-97.253525	-89.253525	-99.253525	-111.253525	-98.253525	-80.253525	-83.253525	-88.253525	-63.253525	-45.253525	-44.253525	-11.253525	-9.253525	12.746475	37.746475	48.746475	62.746475	63.746475	55.746475	47.746475	72.746475	70.746475	61.746475	75.746475	88.746475	
78.746475	65.746475	59.746475	57.746475	31.746475	-1.253525	6.746475	-17.253525	-34.253525	-27.253525	-6.253525	-10.253525	-4.253525	-12.253525	-32.253525	-56.253525	-50.253525	-34.253525	-41.253525	-40.253525	-70.253525	-110.253525	-123.253525	-151.253525	-97.253525	-96.253525	-89.253525	-69.253525	-70.253525	-73.253525	-70.253525	-69.253525	-125.253525	-114.253525	-114.253525	-116.253525	-117.253525	-146.253525	-148.253525	-161.253525	-135.253525	-136.253525	-149.253525	-151.253525	-149.253525	-126.253525	-129.253525	-140.253525	-110.253525	-109.253525	-91.253525	-76.253525	-74.253525	-81.253525	-99.253525	-142.253525	-84.253525	-92.253525	-84.253525	-79.253525	-70.253525	-56.253525	-59.253525	-60.253525	-55.253525	-48.253525	-56.253525	-49.253525	-37.253525	-12.253525	2.746475	2.746475	17.746475	4.746475	-2.253525	-16.253525	-24.253525	-21.253525	-2.253525	-8.253525	-13.253525	-30.253525	-24.253525	-20.253525	-56.253525	-69.253525	-102.253525	-108.253525	-95.253525	-84.253525	-66.253525	-61.253525	-69.253525	-70.253525	-95.253525	-87.253525	-47.253525	-56.253525	-37.253525	-45.253525	-44.253525	-28.253525	2.746475	7.746475	65.746475	53.746475	50.746475	41.746475	55.746475	82.746475	55.746475	53.746475	56.746475	38.746475	40.746475	38.746475	51.746475	53.746475	49.746475	36.746475	40.746475	35.746475	26.746475	35.746475	40.746475	49.746475	51.746475	58.746475	45.746475	51.746475	59.746475	73.746475	74.746475	85.746475	90.746475	103.746475	90.746475	79.746475	65.746475	72.746475	97.746475	87.746475	92.746475	78.746475	82.746475	91.746475	77.746475	71.746475	74.746475	61.746475	58.746475	20.746475	24.746475	29.746475	16.746475	6.746475	-10.253525	-3.253525	-35.253525	-49.253525	-12.253525	-30.253525	-66.253525	-76.253525	-68.253525	-61.253525	-76.253525	-70.253525	-104.253525	-106.253525	-97.253525	-81.253525	-75.253525	-39.253525	-16.253525	-5.253525	-24.253525	6.746475	30.746475	50.746475	37.746475	34.746475	42.746475	46.746475	30.746475	38.746475	52.746475	78.746475	101.746475	
20.746475	24.746475	30.746475	24.746475	29.746475	11.746475	-8.253525	-20.253525	-24.253525	-6.253525	-0.253525	14.746475	23.746475	1.746475	-20.253525	-43.253525	-53.253525	-47.253525	-41.253525	-55.253525	-59.253525	-90.253525	-125.253525	-134.253525	-99.253525	-94.253525	-75.253525	-88.253525	-85.253525	-74.253525	-70.253525	-81.253525	-89.253525	-89.253525	-104.253525	-119.253525	-134.253525	-150.253525	-153.253525	-170.253525	-123.253525	-121.253525	-133.253525	-135.253525	-122.253525	-112.253525	-117.253525	-140.253525	-136.253525	-132.253525	-105.253525	-99.253525	-88.253525	-93.253525	-126.253525	-139.253525	-93.253525	-93.253525	-83.253525	-80.253525	-73.253525	-65.253525	-66.253525	-54.253525	-47.253525	-36.253525	-57.253525	-49.253525	-37.253525	-27.253525	-14.253525	0.746475	17.746475	0.746475	0.746475	-15.253525	-21.253525	-15.253525	-9.253525	-0.253525	0.746475	-22.253525	-4.253525	-26.253525	-38.253525	-69.253525	-71.253525	-84.253525	-90.253525	-91.253525	-91.253525	-82.253525	-94.253525	-110.253525	-98.253525	-74.253525	-32.253525	-16.253525	-28.253525	-21.253525	-38.253525	-20.253525	-18.253525	-2.253525	59.746475	37.746475	18.746475	24.746475	63.746475	79.746475	68.746475	29.746475	33.746475	30.746475	27.746475	29.746475	47.746475	40.746475	32.746475	30.746475	63.746475	65.746475	48.746475	43.746475	34.746475	32.746475	14.746475	6.746475	68.746475	74.746475	84.746475	84.746475	71.746475	57.746475	46.746475	71.746475	68.746475	69.746475	58.746475	68.746475	92.746475	96.746475	100.746475	90.746475	79.746475	90.746475	66.746475	75.746475	83.746475	60.746475	46.746475	33.746475	24.746475	26.746475	29.746475	18.746475	14.746475	32.746475	19.746475	11.746475	22.746475	2.746475	-28.253525	-46.253525	-50.253525	-59.253525	-87.253525	-84.253525	-111.253525	-103.253525	-94.253525	-84.253525	-73.253525	-46.253525	-24.253525	-18.253525	8.746475	27.746475	49.746475	66.746475	54.746475	42.746475	37.746475	30.746475	48.746475	56.746475	62.746475	70.746475	79.746475	
-14.253525	7.746475	27.746475	36.746475	31.746475	14.746475	-9.253525	-22.253525	-13.253525	-12.253525	-6.253525	9.746475	4.746475	-15.253525	-23.253525	-18.253525	-71.253525	-72.253525	-51.253525	-40.253525	-30.253525	-50.253525	-47.253525	-54.253525	-86.253525	-81.253525	-61.253525	-66.253525	-64.253525	-84.253525	-84.253525	-82.253525	-94.253525	-106.253525	-106.253525	-120.253525	-147.253525	-160.253525	-180.253525	-186.253525	-126.253525	-125.253525	-136.253525	-138.253525	-120.253525	-137.253525	-141.253525	-142.253525	-149.253525	-147.253525	-120.253525	-99.253525	-91.253525	-89.253525	-88.253525	-102.253525	-69.253525	-67.253525	-56.253525	-53.253525	-47.253525	-41.253525	-46.253525	-44.253525	-18.253525	-17.253525	-15.253525	-17.253525	-22.253525	-11.253525	-10.253525	6.746475	5.746475	-10.253525	-19.253525	-40.253525	-48.253525	-43.253525	-52.253525	-45.253525	-12.253525	-20.253525	-21.253525	-48.253525	-47.253525	-78.253525	-78.253525	-80.253525	-75.253525	-78.253525	-93.253525	-99.253525	-94.253525	-92.253525	-74.253525	-51.253525	-15.253525	-31.253525	-26.253525	-23.253525	-24.253525	-16.253525	-18.253525	-10.253525	49.746475	16.746475	-6.253525	1.746475	43.746475	68.746475	58.746475	27.746475	24.746475	30.746475	25.746475	38.746475	42.746475	36.746475	19.746475	13.746475	53.746475	51.746475	64.746475	55.746475	51.746475	49.746475	39.746475	36.746475	91.746475	101.746475	101.746475	90.746475	81.746475	61.746475	55.746475	65.746475	58.746475	56.746475	55.746475	69.746475	84.746475	101.746475	99.746475	88.746475	112.746475	80.746475	68.746475	72.746475	65.746475	84.746475	48.746475	37.746475	14.746475	15.746475	20.746475	8.746475	4.746475	8.746475	4.746475	11.746475	30.746475	11.746475	-15.253525	-45.253525	-62.253525	-67.253525	-66.253525	-74.253525	-100.253525	-100.253525	-81.253525	-82.253525	-70.253525	-47.253525	-25.253525	-18.253525	15.746475	21.746475	52.746475	53.746475	41.746475	26.746475	22.746475	28.746475	65.746475	63.746475	71.746475	68.746475	61.746475	
-20.253525	0.746475	23.746475	32.746475	22.746475	20.746475	14.746475	-0.253525	-6.253525	-0.253525	-3.253525	-4.253525	-14.253525	-21.253525	-28.253525	-9.253525	-81.253525	-76.253525	-60.253525	-47.253525	-26.253525	-31.253525	-34.253525	-23.253525	-59.253525	-53.253525	-62.253525	-38.253525	-44.253525	-70.253525	-75.253525	-97.253525	-118.253525	-140.253525	-141.253525	-138.253525	-153.253525	-155.253525	-156.253525	-160.253525	-148.253525	-145.253525	-146.253525	-159.253525	-131.253525	-130.253525	-159.253525	-159.253525	-154.253525	-150.253525	-121.253525	-107.253525	-99.253525	-84.253525	-71.253525	-67.253525	-33.253525	-44.253525	-38.253525	-32.253525	-27.253525	-32.253525	-25.253525	-23.253525	-7.253525	5.746475	-0.253525	-0.253525	-3.253525	0.746475	3.746475	19.746475	-7.253525	-5.253525	-14.253525	-38.253525	-42.253525	-62.253525	-77.253525	-104.253525	-1.253525	-7.253525	-8.253525	-37.253525	-42.253525	-51.253525	-56.253525	-69.253525	-68.253525	-87.253525	-104.253525	-92.253525	-72.253525	-67.253525	-45.253525	-7.253525	-34.253525	-48.253525	-44.253525	-25.253525	-17.253525	-0.253525	2.746475	9.746475	20.746475	1.746475	-17.253525	0.746475	39.746475	68.746475	58.746475	27.746475	40.746475	33.746475	27.746475	40.746475	40.746475	21.746475	19.746475	25.746475	39.746475	51.746475	59.746475	53.746475	58.746475	80.746475	77.746475	86.746475	103.746475	114.746475	114.746475	101.746475	81.746475	77.746475	73.746475	84.746475	74.746475	59.746475	58.746475	69.746475	96.746475	99.746475	106.746475	86.746475	106.746475	84.746475	59.746475	69.746475	56.746475	60.746475	54.746475	35.746475	42.746475	35.746475	30.746475	4.746475	-14.253525	-14.253525	-19.253525	-30.253525	6.746475	-12.253525	-40.253525	-53.253525	-74.253525	-80.253525	-77.253525	-70.253525	-107.253525	-104.253525	-97.253525	-80.253525	-68.253525	-54.253525	-33.253525	-24.253525	0.746475	9.746475	39.746475	41.746475	53.746475	37.746475	32.746475	40.746475	76.746475	57.746475	51.746475	59.746475	57.746475	
4.746475	5.746475	18.746475	12.746475	15.746475	14.746475	16.746475	13.746475	24.746475	16.746475	3.746475	-5.253525	-16.253525	-18.253525	5.746475	25.746475	-46.253525	-37.253525	-25.253525	-30.253525	-37.253525	-48.253525	-64.253525	-72.253525	-32.253525	-56.253525	-49.253525	-40.253525	-59.253525	-70.253525	-90.253525	-99.253525	-128.253525	-149.253525	-164.253525	-166.253525	-142.253525	-132.253525	-117.253525	-116.253525	-117.253525	-112.253525	-124.253525	-122.253525	-136.253525	-153.253525	-145.253525	-149.253525	-151.253525	-150.253525	-124.253525	-111.253525	-123.253525	-105.253525	-79.253525	-67.253525	-16.253525	-12.253525	-34.253525	-29.253525	-19.253525	-24.253525	-24.253525	-28.253525	-28.253525	-27.253525	-15.253525	-23.253525	-8.253525	-1.253525	9.746475	9.746475	37.746475	26.746475	31.746475	7.746475	3.746475	-28.253525	-44.253525	-71.253525	27.746475	26.746475	26.746475	0.746475	-17.253525	-28.253525	-42.253525	-48.253525	-79.253525	-81.253525	-96.253525	-87.253525	-53.253525	-42.253525	-32.253525	2.746475	-48.253525	-47.253525	-34.253525	-14.253525	3.746475	19.746475	25.746475	36.746475	-5.253525	-13.253525	-5.253525	5.746475	27.746475	37.746475	55.746475	54.746475	16.746475	26.746475	44.746475	42.746475	28.746475	36.746475	28.746475	22.746475	47.746475	59.746475	57.746475	65.746475	87.746475	79.746475	89.746475	97.746475	111.746475	100.746475	95.746475	95.746475	81.746475	66.746475	73.746475	82.746475	81.746475	70.746475	71.746475	80.746475	110.746475	107.746475	104.746475	99.746475	120.746475	85.746475	86.746475	51.746475	49.746475	51.746475	51.746475	34.746475	74.746475	63.746475	44.746475	22.746475	1.746475	1.746475	-3.253525	5.746475	6.746475	2.746475	-26.253525	-54.253525	-73.253525	-82.253525	-82.253525	-77.253525	-130.253525	-123.253525	-125.253525	-125.253525	-97.253525	-84.253525	-67.253525	-61.253525	-7.253525	10.746475	45.746475	64.746475	64.746475	60.746475	61.746475	83.746475	57.746475	57.746475	50.746475	42.746475	51.746475	
27.746475	21.746475	19.746475	13.746475	5.746475	14.746475	23.746475	23.746475	36.746475	25.746475	-0.253525	-12.253525	-37.253525	-22.253525	11.746475	33.746475	5.746475	2.746475	2.746475	-12.253525	-17.253525	-30.253525	-43.253525	-53.253525	-45.253525	-42.253525	-64.253525	-70.253525	-77.253525	-77.253525	-96.253525	-120.253525	-130.253525	-149.253525	-149.253525	-153.253525	-126.253525	-115.253525	-104.253525	-104.253525	-98.253525	-96.253525	-108.253525	-104.253525	-119.253525	-140.253525	-127.253525	-134.253525	-146.253525	-149.253525	-123.253525	-123.253525	-135.253525	-119.253525	-92.253525	-76.253525	-22.253525	-14.253525	-32.253525	-29.253525	-21.253525	-27.253525	-29.253525	-47.253525	-30.253525	-26.253525	-31.253525	-23.253525	-14.253525	-6.253525	8.746475	8.746475	58.746475	44.746475	52.746475	30.746475	27.746475	7.746475	-20.253525	-30.253525	8.746475	14.746475	-1.253525	-13.253525	-13.253525	-27.253525	-41.253525	-45.253525	-84.253525	-88.253525	-89.253525	-78.253525	-54.253525	-44.253525	-32.253525	-11.253525	-19.253525	-32.253525	-20.253525	-13.253525	14.746475	20.746475	28.746475	31.746475	-30.253525	-19.253525	3.746475	17.746475	18.746475	24.746475	50.746475	61.746475	31.746475	39.746475	38.746475	36.746475	34.746475	33.746475	27.746475	23.746475	51.746475	69.746475	66.746475	78.746475	86.746475	109.746475	120.746475	117.746475	110.746475	119.746475	103.746475	87.746475	75.746475	67.746475	57.746475	64.746475	92.746475	78.746475	78.746475	88.746475	115.746475	122.746475	120.746475	96.746475	112.746475	106.746475	96.746475	84.746475	86.746475	74.746475	74.746475	70.746475	37.746475	25.746475	17.746475	-6.253525	-1.253525	13.746475	3.746475	14.746475	18.746475	11.746475	-16.253525	-29.253525	-62.253525	-83.253525	-85.253525	-79.253525	-145.253525	-136.253525	-139.253525	-132.253525	-117.253525	-106.253525	-90.253525	-82.253525	-34.253525	-12.253525	37.746475	54.746475	53.746475	54.746475	52.746475	59.746475	61.746475	59.746475	65.746475	58.746475	53.746475	
37.746475	38.746475	33.746475	30.746475	27.746475	36.746475	25.746475	20.746475	28.746475	17.746475	-11.253525	-27.253525	-23.253525	-16.253525	3.746475	21.746475	-13.253525	-5.253525	10.746475	11.746475	8.746475	4.746475	-7.253525	2.746475	-52.253525	-52.253525	-46.253525	-69.253525	-75.253525	-87.253525	-92.253525	-115.253525	-126.253525	-141.253525	-140.253525	-140.253525	-116.253525	-107.253525	-112.253525	-111.253525	-114.253525	-123.253525	-125.253525	-122.253525	-120.253525	-122.253525	-137.253525	-136.253525	-150.253525	-136.253525	-123.253525	-108.253525	-119.253525	-120.253525	-105.253525	-93.253525	-33.253525	-37.253525	-32.253525	-27.253525	-19.253525	-23.253525	-27.253525	-31.253525	-14.253525	-17.253525	-8.253525	-12.253525	-16.253525	1.746475	31.746475	31.746475	56.746475	39.746475	38.746475	22.746475	15.746475	-7.253525	-14.253525	-8.253525	-23.253525	-3.253525	-18.253525	-20.253525	-22.253525	-34.253525	-49.253525	-58.253525	-59.253525	-65.253525	-75.253525	-76.253525	-67.253525	-56.253525	-50.253525	-29.253525	-19.253525	-31.253525	-43.253525	-22.253525	-8.253525	-3.253525	20.746475	22.746475	-29.253525	1.746475	9.746475	20.746475	19.746475	27.746475	40.746475	65.746475	41.746475	32.746475	32.746475	41.746475	28.746475	27.746475	29.746475	26.746475	48.746475	62.746475	75.746475	88.746475	111.746475	115.746475	128.746475	142.746475	111.746475	106.746475	117.746475	112.746475	104.746475	83.746475	86.746475	81.746475	131.746475	101.746475	100.746475	106.746475	134.746475	147.746475	134.746475	96.746475	118.746475	104.746475	93.746475	102.746475	90.746475	91.746475	99.746475	97.746475	1.746475	3.746475	-9.253525	-17.253525	-9.253525	0.746475	-8.253525	1.746475	21.746475	21.746475	6.746475	-20.253525	-49.253525	-69.253525	-99.253525	-95.253525	-117.253525	-119.253525	-133.253525	-120.253525	-118.253525	-103.253525	-95.253525	-82.253525	-51.253525	-20.253525	10.746475	37.746475	38.746475	48.746475	44.746475	48.746475	67.746475	66.746475	71.746475	65.746475	58.746475	
